day,hour_bin,lga,sky,scaled_ambulance,scaled_police
Saturday,Evening,CARDINIA,Clear,0.005950498012225883,0.005454623177873726
Saturday,Evening,CARDINIA,Not clear,0.0234942076689608,0.0117471038344804
Saturday,Evening,CASEY,Clear,0.021322617877142746,0.019834993374086275
Saturday,Evening,CASEY,Not clear,0.0234942076689608,0.017620655751720598
Saturday,Evening,CENTRAL GOLDFIELDS,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,COLAC OTWAY,Clear,0.0019834993374086276,0.0019834993374086276
Saturday,Evening,COLAC OTWAY,Not clear,0.0234942076689608,0.0234942076689608
Saturday,Evening,CORANGAMITE,Clear,0.0019834993374086276,0.0014876245030564707
Saturday,Evening,CORANGAMITE,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,DANDENONG,Clear,0.019834993374086275,0.01785149403667765
Saturday,Evening,DANDENONG,Not clear,0.0411148634206814,0.029367759586200998
Saturday,Evening,DAREBIN,Clear,0.01438037019621255,0.013388620527508237
Saturday,Evening,DAREBIN,Not clear,0.0234942076689608,0.0234942076689608
Saturday,Evening,EAST GIPPSLAND,Clear,0.004462873509169412,0.004462873509169412
Saturday,Evening,EAST GIPPSLAND,Not clear,0.017620655751720598,0.017620655751720598
Saturday,Evening,FRANKSTON,Clear,0.010413371521395294,0.008925747018338825
Saturday,Evening,FRANKSTON,Not clear,0.0117471038344804,0.0117471038344804
Saturday,Evening,GANNAWARRA,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,GEELONG,Clear,0.016363869533621178,0.012396870858803921
Saturday,Evening,GEELONG,Not clear,0.058735519172401995,0.0469884153379216
Saturday,Evening,GLEN EIRA,Clear,0.012396870858803921,0.011405121190099609
Saturday,Evening,GLEN EIRA,Not clear,0.035241311503441196,0.0234942076689608
Saturday,Evening,GLENELG,Clear,0.0029752490061129414,0.0024793741717607843
Saturday,Evening,GLENELG,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,GOLDEN PLAINS,Clear,0.0024793741717607843,0.0019834993374086276
Saturday,Evening,GOLDEN PLAINS,Not clear,0.0058735519172402,0.0
Saturday,Evening,HEPBURN,Clear,0.0009917496687043138,0.0009917496687043138
Saturday,Evening,HEPBURN,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,HOBSONS BAY,Clear,0.005454623177873726,0.004958748343521569
Saturday,Evening,HOBSONS BAY,Not clear,0.0234942076689608,0.0234942076689608
Saturday,Evening,HORSHAM,Clear,0.0009917496687043138,0.0009917496687043138
Saturday,Evening,HUME,Clear,0.024793741717607842,0.02231436754584706
Saturday,Evening,HUME,Not clear,0.0411148634206814,0.029367759586200998
Saturday,Evening,INDIGO,Clear,0.0019834993374086276,0.0019834993374086276
Saturday,Evening,KINGSTON,Clear,0.012396870858803921,0.011900996024451766
Saturday,Evening,KINGSTON,Not clear,0.0234942076689608,0.017620655751720598
Saturday,Evening,KNOX,Clear,0.012892745693156078,0.012396870858803921
Saturday,Evening,KNOX,Not clear,0.029367759586200998,0.029367759586200998
Saturday,Evening,LATROBE,Clear,0.007438122515282354,0.007438122515282354
Saturday,Evening,LATROBE,Not clear,0.017620655751720598,0.0058735519172402
Saturday,Evening,LODDON,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,MACEDON RANGES,Clear,0.004462873509169412,0.004462873509169412
Saturday,Evening,MACEDON RANGES,Not clear,0.0117471038344804,0.0117471038344804
Saturday,Evening,MANNINGHAM,Clear,0.005454623177873726,0.004958748343521569
Saturday,Evening,MANNINGHAM,Not clear,0.0117471038344804,0.0117471038344804
Saturday,Evening,MANSFIELD,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,MARIBYRNONG,Clear,0.007438122515282354,0.006446372846578039
Saturday,Evening,MARIBYRNONG,Not clear,0.029367759586200998,0.0234942076689608
Saturday,Evening,MAROONDAH,Clear,0.007438122515282354,0.006446372846578039
Saturday,Evening,MAROONDAH,Not clear,0.017620655751720598,0.017620655751720598
Saturday,Evening,MELBOURNE,Clear,0.03867823707946824,0.03173598939853804
Saturday,Evening,MELBOURNE,Not clear,0.058735519172401995,0.0411148634206814
Saturday,Evening,MELTON,Clear,0.013388620527508237,0.012892745693156078
Saturday,Evening,MELTON,Not clear,0.035241311503441196,0.035241311503441196
Saturday,Evening,MILDURA,Clear,0.005950498012225883,0.005454623177873726
Saturday,Evening,MILDURA,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,MITCHELL,Clear,0.008925747018338825,0.00793399734963451
Saturday,Evening,MITCHELL,Not clear,0.017620655751720598,0.0117471038344804
Saturday,Evening,MOIRA,Clear,0.003471123840465098,0.0029752490061129414
Saturday,Evening,MOIRA,Not clear,0.0058735519172402,0.0
Saturday,Evening,MONASH,Clear,0.014876245030564708,0.013884495361860393
Saturday,Evening,MONASH,Not clear,0.0234942076689608,0.017620655751720598
Saturday,Evening,MOONEE VALLEY,Clear,0.010909246355747452,0.009917496687043137
Saturday,Evening,MOONEE VALLEY,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,MOORABOOL,Clear,0.003966998674817255,0.003471123840465098
Saturday,Evening,MOORABOOL,Not clear,0.0058735519172402,0.0
Saturday,Evening,MORELAND,Clear,0.017355619202325492,0.014876245030564708
Saturday,Evening,MORELAND,Not clear,0.0646090710896422,0.0469884153379216
Saturday,Evening,MORNINGTON PENINSULA,Clear,0.008429872183986666,0.006942247680930196
Saturday,Evening,MORNINGTON PENINSULA,Not clear,0.029367759586200998,0.0234942076689608
Saturday,Evening,MOUNT ALEXANDER,Clear,0.0024793741717607843,0.0019834993374086276
Saturday,Evening,MOUNT ALEXANDER,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,MOUNT BULLER ALPINE RESOR,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,MOYNE,Clear,0.0024793741717607843,0.0019834993374086276
Saturday,Evening,MURRINDINDI,Clear,0.0014876245030564707,0.0014876245030564707
Saturday,Evening,NILLUMBIK,Clear,0.004958748343521569,0.003966998674817255
Saturday,Evening,NILLUMBIK,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,NORTHERN GRAMPIANS,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,NORTHERN GRAMPIANS,Not clear,0.0058735519172402,0.0
Saturday,Evening,PORT PHILLIP,Clear,0.009917496687043137,0.008429872183986666
Saturday,Evening,PORT PHILLIP,Not clear,0.0117471038344804,0.0058735519172402
Saturday,Evening,PYRENEES,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,SHEPPARTON,Clear,0.005454623177873726,0.004958748343521569
Saturday,Evening,SHEPPARTON,Not clear,0.017620655751720598,0.0117471038344804
Saturday,Evening,SOUTH GIPPSLAND,Clear,0.005454623177873726,0.004958748343521569
Saturday,Evening,SOUTH GIPPSLAND,Not clear,0.0117471038344804,0.0058735519172402
Saturday,Evening,STONNINGTON,Clear,0.010909246355747452,0.007438122515282354
Saturday,Evening,STONNINGTON,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,STRATHBOGIE,Clear,0.0014876245030564707,0.0009917496687043138
Saturday,Evening,STRATHBOGIE,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,SURF COAST,Clear,0.0004958748343521569,0.0004958748343521569
Saturday,Evening,SURF COAST,Not clear,0.017620655751720598,0.0117471038344804
Saturday,Evening,SWAN HILL,Clear,0.003471123840465098,0.0029752490061129414
Saturday,Evening,WANGARATTA,Clear,0.0029752490061129414,0.0029752490061129414
Saturday,Evening,WARRNAMBOOL,Clear,0.0029752490061129414,0.0024793741717607843
Saturday,Evening,WARRNAMBOOL,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,WELLINGTON,Clear,0.0029752490061129414,0.0029752490061129414
Saturday,Evening,WELLINGTON,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,WEST WIMMERA,Clear,0.0009917496687043138,0.0004958748343521569
Saturday,Evening,WHITEHORSE,Clear,0.010413371521395294,0.009421621852690982
Saturday,Evening,WHITEHORSE,Not clear,0.0234942076689608,0.0117471038344804
Saturday,Evening,WHITTLESEA,Clear,0.014876245030564708,0.013388620527508237
Saturday,Evening,WHITTLESEA,Not clear,0.0411148634206814,0.035241311503441196
Saturday,Evening,WODONGA,Clear,0.0009917496687043138,0.0009917496687043138
Saturday,Evening,WODONGA,Not clear,0.0058735519172402,0.0058735519172402
Saturday,Evening,WYNDHAM,Clear,0.013884495361860393,0.013388620527508237
Saturday,Evening,WYNDHAM,Not clear,0.0117471038344804,0.0117471038344804
Saturday,Evening,YARRA,Clear,0.011405121190099609,0.010413371521395294
Saturday,Evening,YARRA,Not clear,0.0234942076689608,0.017620655751720598
Saturday,Evening,YARRA RANGES,Clear,0.019834993374086275,0.01785149403667765
Saturday,Evening,YARRA RANGES,Not clear,0.0411148634206814,0.0411148634206814
Saturday,Morning,(MOUNT HOTHAM),Clear,0.0013954813213748003,0.0013954813213748003
Saturday,Morning,ALPINE,Clear,0.008372887928248801,0.005581925285499201
Saturday,Morning,ALPINE,Not clear,0.0049739454302175565,0.0049739454302175565
Saturday,Morning,ARARAT,Clear,0.0013954813213748003,0.0013954813213748003
Saturday,Morning,BALLARAT,Clear,0.03628251435574481,0.023723182463371607
Saturday,Morning,BALLARAT,Not clear,0.019895781720870226,0.019895781720870226
Saturday,Morning,BANYULE,Clear,0.033491551712995206,0.025118663784746406
Saturday,Morning,BANYULE,Not clear,0.019895781720870226,0.01492183629065267
Saturday,Morning,BASS COAST,Clear,0.009768369249623602,0.008372887928248801
Saturday,Morning,BASS COAST,Not clear,0.0049739454302175565,0.0049739454302175565
Saturday,Morning,BAW BAW,Clear,0.025118663784746406,0.012559331892373203
Saturday,Morning,BAW BAW,Not clear,0.01492183629065267,0.01492183629065267
Saturday,Morning,BAYSIDE,Clear,0.03767799567711961,0.03070058907024561
Saturday,Morning,BAYSIDE,Not clear,0.019895781720870226,0.019895781720870226
Saturday,Morning,BENALLA,Clear,0.005581925285499201,0.0027909626427496006
Saturday,Morning,BENDIGO,Clear,0.033491551712995206,0.026514145106121205
Saturday,Morning,BENDIGO,Not clear,0.02984367258130534,0.019895781720870226
Saturday,Morning,BOROONDARA,Clear,0.033491551712995206,0.022327701141996805
Saturday,Morning,BOROONDARA,Not clear,0.019895781720870226,0.01492183629065267
Saturday,Morning,BRIMBANK,Clear,0.04186443964124401,0.029305107748870806
Saturday,Morning,BRIMBANK,Not clear,0.024869727151087782,0.024869727151087782
Saturday,Morning,BULOKE,Clear,0.0013954813213748003,0.0013954813213748003
Saturday,Morning,CAMPASPE,Clear,0.013954813213748004,0.009768369249623602
Saturday,Morning,CARDINIA,Clear,0.03628251435574481,0.026514145106121205
Saturday,Morning,CARDINIA,Not clear,0.02984367258130534,0.02984367258130534
Saturday,Morning,CASEY,Clear,0.05023732756949281,0.03488703303437001
Saturday,Morning,CASEY,Not clear,0.034817618011522895,0.024869727151087782
Saturday,Morning,CENTRAL GOLDFIELDS,Clear,0.0027909626427496006,0.0027909626427496006
Saturday,Morning,COLAC OTWAY,Clear,0.015350294535122804,0.009768369249623602
Saturday,Morning,COLAC OTWAY,Not clear,0.034817618011522895,0.02984367258130534
Saturday,Morning,CORANGAMITE,Clear,0.005581925285499201,0.004186443964124401
Saturday,Morning,CORANGAMITE,Not clear,0.034817618011522895,0.024869727151087782
Saturday,Morning,DANDENONG,Clear,0.06698310342599041,0.054423771533617216
Saturday,Morning,DANDENONG,Not clear,0.01492183629065267,0.01492183629065267
Saturday,Morning,DAREBIN,Clear,0.03907347699849441,0.027909626427496007
Saturday,Morning,DAREBIN,Not clear,0.024869727151087782,0.019895781720870226
Saturday,Morning,EAST GIPPSLAND,Clear,0.019536738499247204,0.016745775856497603
Saturday,Morning,EAST GIPPSLAND,Not clear,0.009947890860435113,0.0049739454302175565
Saturday,Morning,FRANKSTON,Clear,0.03209607039162041,0.027909626427496007
Saturday,Morning,FRANKSTON,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,GANNAWARRA,Clear,0.0027909626427496006,0.0027909626427496006
Saturday,Morning,GEELONG,Clear,0.06558762210461562,0.054423771533617216
Saturday,Morning,GEELONG,Not clear,0.03979156344174045,0.034817618011522895
Saturday,Morning,GLEN EIRA,Clear,0.03070058907024561,0.018141257177872405
Saturday,Morning,GLEN EIRA,Not clear,0.0049739454302175565,0.0049739454302175565
Saturday,Morning,GLENELG,Clear,0.006977406606874002,0.005581925285499201
Saturday,Morning,GLENELG,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,GOLDEN PLAINS,Clear,0.013954813213748004,0.009768369249623602
Saturday,Morning,HEPBURN,Clear,0.004186443964124401,0.0013954813213748003
Saturday,Morning,HEPBURN,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,HINDMARSH,Clear,0.0027909626427496006,0.0027909626427496006
Saturday,Morning,HOBSONS BAY,Clear,0.033491551712995206,0.027909626427496007
Saturday,Morning,HOBSONS BAY,Not clear,0.024869727151087782,0.019895781720870226
Saturday,Morning,HORSHAM,Clear,0.008372887928248801,0.006977406606874002
Saturday,Morning,HUME,Clear,0.04465540228399361,0.03628251435574481
Saturday,Morning,HUME,Not clear,0.01492183629065267,0.01492183629065267
Saturday,Morning,INDIGO,Clear,0.0027909626427496006,0.0013954813213748003
Saturday,Morning,KINGSTON,Clear,0.06000569681911642,0.054423771533617216
Saturday,Morning,KINGSTON,Not clear,0.02984367258130534,0.01492183629065267
Saturday,Morning,KNOX,Clear,0.03209607039162041,0.025118663784746406
Saturday,Morning,KNOX,Not clear,0.019895781720870226,0.009947890860435113
Saturday,Morning,LATROBE,Clear,0.022327701141996805,0.013954813213748004
Saturday,Morning,LATROBE,Not clear,0.03979156344174045,0.034817618011522895
Saturday,Morning,LODDON,Clear,0.0013954813213748003,0.0013954813213748003
Saturday,Morning,MACEDON RANGES,Clear,0.018141257177872405,0.012559331892373203
Saturday,Morning,MACEDON RANGES,Not clear,0.0049739454302175565,0.0049739454302175565
Saturday,Morning,MANNINGHAM,Clear,0.013954813213748004,0.011163850570998403
Saturday,Morning,MANNINGHAM,Not clear,0.019895781720870226,0.01492183629065267
Saturday,Morning,MANSFIELD,Clear,0.009768369249623602,0.004186443964124401
Saturday,Morning,MANSFIELD,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,MARIBYRNONG,Clear,0.025118663784746406,0.019536738499247204
Saturday,Morning,MARIBYRNONG,Not clear,0.024869727151087782,0.01492183629065267
Saturday,Morning,MAROONDAH,Clear,0.033491551712995206,0.027909626427496007
Saturday,Morning,MAROONDAH,Not clear,0.024869727151087782,0.019895781720870226
Saturday,Morning,MELBOURNE,Clear,0.08372887928248803,0.06279665946186602
Saturday,Morning,MELBOURNE,Not clear,0.02984367258130534,0.024869727151087782
Saturday,Morning,MELTON,Clear,0.03070058907024561,0.026514145106121205
Saturday,Morning,MELTON,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,MILDURA,Clear,0.019536738499247204,0.016745775856497603
Saturday,Morning,MILDURA,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,MITCHELL,Clear,0.020932219820622006,0.013954813213748004
Saturday,Morning,MITCHELL,Not clear,0.0049739454302175565,0.0
Saturday,Morning,MOIRA,Clear,0.015350294535122804,0.009768369249623602
Saturday,Morning,MOIRA,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,MONASH,Clear,0.03907347699849441,0.026514145106121205
Saturday,Morning,MONASH,Not clear,0.019895781720870226,0.009947890860435113
Saturday,Morning,MOONEE VALLEY,Clear,0.04046895831986921,0.03070058907024561
Saturday,Morning,MOONEE VALLEY,Not clear,0.0049739454302175565,0.0049739454302175565
Saturday,Morning,MOORABOOL,Clear,0.011163850570998403,0.009768369249623602
Saturday,Morning,MORELAND,Clear,0.04605088360536841,0.03767799567711961
Saturday,Morning,MORELAND,Not clear,0.034817618011522895,0.02984367258130534
Saturday,Morning,MORNINGTON PENINSULA,Clear,0.05721473417636681,0.047446364926743215
Saturday,Morning,MORNINGTON PENINSULA,Not clear,0.02984367258130534,0.024869727151087782
Saturday,Morning,MOUNT ALEXANDER,Clear,0.006977406606874002,0.006977406606874002
Saturday,Morning,MOUNT ALEXANDER,Not clear,0.0049739454302175565,0.0
Saturday,Morning,MOYNE,Clear,0.004186443964124401,0.0027909626427496006
Saturday,Morning,MURRINDINDI,Clear,0.022327701141996805,0.008372887928248801
Saturday,Morning,MURRINDINDI,Not clear,0.01492183629065267,0.009947890860435113
Saturday,Morning,NILLUMBIK,Clear,0.025118663784746406,0.020932219820622006
Saturday,Morning,NILLUMBIK,Not clear,0.01492183629065267,0.01492183629065267
Saturday,Morning,NORTHERN GRAMPIANS,Clear,0.0027909626427496006,0.0013954813213748003
Saturday,Morning,PORT PHILLIP,Clear,0.03209607039162041,0.027909626427496007
Saturday,Morning,PYRENEES,Clear,0.005581925285499201,0.004186443964124401
Saturday,Morning,QUEENSCLIFFE,Clear,0.0013954813213748003,0.0
Saturday,Morning,SHEPPARTON,Clear,0.019536738499247204,0.019536738499247204
Saturday,Morning,SHEPPARTON,Not clear,0.019895781720870226,0.019895781720870226
Saturday,Morning,SOUTH GIPPSLAND,Clear,0.011163850570998403,0.009768369249623602
Saturday,Morning,SOUTH GIPPSLAND,Not clear,0.024869727151087782,0.024869727151087782
Saturday,Morning,SOUTHERN GRAMPIANS,Clear,0.004186443964124401,0.0027909626427496006
Saturday,Morning,STONNINGTON,Clear,0.03907347699849441,0.027909626427496007
Saturday,Morning,STONNINGTON,Not clear,0.024869727151087782,0.019895781720870226
Saturday,Morning,STRATHBOGIE,Clear,0.005581925285499201,0.005581925285499201
Saturday,Morning,SURF COAST,Clear,0.020932219820622006,0.012559331892373203
Saturday,Morning,SURF COAST,Not clear,0.009947890860435113,0.0049739454302175565
Saturday,Morning,SWAN HILL,Clear,0.004186443964124401,0.004186443964124401
Saturday,Morning,TOWONG,Clear,0.008372887928248801,0.008372887928248801
Saturday,Morning,WANGARATTA,Clear,0.009768369249623602,0.005581925285499201
Saturday,Morning,WARRNAMBOOL,Clear,0.005581925285499201,0.005581925285499201
Saturday,Morning,WARRNAMBOOL,Not clear,0.009947890860435113,0.009947890860435113
Saturday,Morning,WELLINGTON,Clear,0.020932219820622006,0.009768369249623602
Saturday,Morning,WELLINGTON,Not clear,0.019895781720870226,0.009947890860435113
Saturday,Morning,WHITEHORSE,Clear,0.033491551712995206,0.025118663784746406
Saturday,Morning,WHITEHORSE,Not clear,0.01492183629065267,0.009947890860435113
Saturday,Morning,WHITTLESEA,Clear,0.054423771533617216,0.04325992096261881
Saturday,Morning,WHITTLESEA,Not clear,0.019895781720870226,0.019895781720870226
Saturday,Morning,WODONGA,Clear,0.006977406606874002,0.006977406606874002
Saturday,Morning,WYNDHAM,Clear,0.03628251435574481,0.029305107748870806
Saturday,Morning,WYNDHAM,Not clear,0.0049739454302175565,0.0049739454302175565
Saturday,Morning,YARRA,Clear,0.04465540228399361,0.03488703303437001
Saturday,Morning,YARRA,Not clear,0.019895781720870226,0.01492183629065267
Saturday,Morning,YARRA RANGES,Clear,0.04605088360536841,0.03628251435574481
Saturday,Morning,YARRA RANGES,Not clear,0.049739454302175565,0.034817618011522895
Saturday,Morning,YARRIAMBIACK,Clear,0.0027909626427496006,0.0027909626427496006
Saturday,Night,ALPINE,Clear,0.0012719483731005517,0.0
